statement,label,polarity,dataset_id,sentence_id,n1,n2,diff,abs_diff
Is it true that sixty-eight is larger than seventy-five?,0,1,2,726,68,75,-7,7
Is it true that sixty-eight is larger than seventy-six?,0,1,2,727,68,76,-8,8
Is it true that sixty-eight is larger than seventy-seven?,0,1,2,728,68,77,-9,9
Is it true that sixty-eight is larger than seventy-eight?,0,1,2,729,68,78,-10,10
Is it true that sixty-eight is larger than seventy-nine?,0,1,2,730,68,79,-11,11
Is it true that sixty-eight is larger than eighty-one?,0,1,2,731,68,81,-13,13
Is it true that sixty-eight is larger than eighty-two?,0,1,2,732,68,82,-14,14
Is it true that sixty-eight is larger than eighty-three?,0,1,2,733,68,83,-15,15
Is it true that sixty-eight is larger than eighty-four?,0,1,2,734,68,84,-16,16
Is it true that sixty-eight is larger than eighty-five?,0,1,2,735,68,85,-17,17
Is it true that sixty-eight is larger than eighty-six?,0,1,2,736,68,86,-18,18
Is it true that sixty-eight is larger than eighty-seven?,0,1,2,737,68,87,-19,19
Is it true that sixty-eight is larger than eighty-eight?,0,1,2,738,68,88,-20,20
Is it true that sixty-eight is larger than eighty-nine?,0,1,2,739,68,89,-21,21
Is it true that sixty-eight is larger than ninety-one?,0,1,2,740,68,91,-23,23
Is it true that sixty-eight is larger than ninety-two?,0,1,2,741,68,92,-24,24
Is it true that sixty-eight is larger than ninety-three?,0,1,2,742,68,93,-25,25
Is it true that sixty-eight is larger than ninety-four?,0,1,2,743,68,94,-26,26
Is it true that sixty-eight is larger than ninety-five?,0,1,2,744,68,95,-27,27
Is it true that sixty-eight is larger than ninety-six?,0,1,2,745,68,96,-28,28
Is it true that sixty-eight is larger than ninety-seven?,0,1,2,746,68,97,-29,29
Is it true that sixty-eight is larger than ninety-eight?,0,1,2,747,68,98,-30,30
Is it true that sixty-eight is larger than ninety-nine?,0,1,2,748,68,99,-31,31
Is it true that sixty-nine is larger than fifty-one?,1,1,2,749,69,51,18,18
Is it true that sixty-nine is larger than fifty-two?,1,1,2,750,69,52,17,17
Is it true that sixty-nine is larger than fifty-three?,1,1,2,751,69,53,16,16
Is it true that sixty-nine is larger than fifty-four?,1,1,2,752,69,54,15,15
Is it true that sixty-nine is larger than fifty-five?,1,1,2,753,69,55,14,14
Is it true that sixty-nine is larger than fifty-six?,1,1,2,754,69,56,13,13
Is it true that sixty-nine is larger than fifty-seven?,1,1,2,755,69,57,12,12
Is it true that sixty-nine is larger than fifty-eight?,1,1,2,756,69,58,11,11
Is it true that sixty-nine is larger than fifty-nine?,1,1,2,757,69,59,10,10
Is it true that sixty-nine is larger than sixty-one?,1,1,2,758,69,61,8,8
Is it true that sixty-nine is larger than sixty-two?,1,1,2,759,69,62,7,7
Is it true that sixty-nine is larger than sixty-three?,1,1,2,760,69,63,6,6
Is it true that sixty-nine is larger than sixty-four?,1,1,2,761,69,64,5,5
Is it true that sixty-nine is larger than sixty-five?,1,1,2,762,69,65,4,4
Is it true that sixty-nine is larger than sixty-six?,1,1,2,763,69,66,3,3
Is it true that sixty-nine is larger than sixty-seven?,1,1,2,764,69,67,2,2
Is it true that sixty-nine is larger than sixty-eight?,1,1,2,765,69,68,1,1
Is it true that sixty-nine is larger than seventy-one?,0,1,2,766,69,71,-2,2
Is it true that sixty-nine is larger than seventy-two?,0,1,2,767,69,72,-3,3
Is it true that sixty-nine is larger than seventy-three?,0,1,2,768,69,73,-4,4
Is it true that sixty-nine is larger than seventy-four?,0,1,2,769,69,74,-5,5
Is it true that sixty-nine is larger than seventy-five?,0,1,2,770,69,75,-6,6
Is it true that sixty-nine is larger than seventy-six?,0,1,2,771,69,76,-7,7
Is it true that sixty-nine is larger than seventy-seven?,0,1,2,772,69,77,-8,8
Is it true that sixty-nine is larger than seventy-eight?,0,1,2,773,69,78,-9,9
Is it true that sixty-nine is larger than seventy-nine?,0,1,2,774,69,79,-10,10
Is it true that sixty-nine is larger than eighty-one?,0,1,2,775,69,81,-12,12
Is it true that sixty-nine is larger than eighty-two?,0,1,2,776,69,82,-13,13
Is it true that sixty-nine is larger than eighty-three?,0,1,2,777,69,83,-14,14
Is it true that sixty-nine is larger than eighty-four?,0,1,2,778,69,84,-15,15
Is it true that sixty-nine is larger than eighty-five?,0,1,2,779,69,85,-16,16
Is it true that sixty-nine is larger than eighty-six?,0,1,2,780,69,86,-17,17
Is it true that sixty-nine is larger than eighty-seven?,0,1,2,781,69,87,-18,18
Is it true that sixty-nine is larger than eighty-eight?,0,1,2,782,69,88,-19,19
Is it true that sixty-nine is larger than eighty-nine?,0,1,2,783,69,89,-20,20
Is it true that sixty-nine is larger than ninety-one?,0,1,2,784,69,91,-22,22
Is it true that sixty-nine is larger than ninety-two?,0,1,2,785,69,92,-23,23
Is it true that sixty-nine is larger than ninety-three?,0,1,2,786,69,93,-24,24
Is it true that sixty-nine is larger than ninety-four?,0,1,2,787,69,94,-25,25
Is it true that sixty-nine is larger than ninety-five?,0,1,2,788,69,95,-26,26
Is it true that sixty-nine is larger than ninety-six?,0,1,2,789,69,96,-27,27
Is it true that sixty-nine is larger than ninety-seven?,0,1,2,790,69,97,-28,28
Is it true that sixty-nine is larger than ninety-eight?,0,1,2,791,69,98,-29,29
Is it true that sixty-nine is larger than ninety-nine?,0,1,2,792,69,99,-30,30
Is it true that seventy-one is larger than fifty-one?,1,1,2,793,71,51,20,20
Is it true that seventy-one is larger than fifty-two?,1,1,2,794,71,52,19,19
Is it true that seventy-one is larger than fifty-three?,1,1,2,795,71,53,18,18
Is it true that seventy-one is larger than fifty-four?,1,1,2,796,71,54,17,17
Is it true that seventy-one is larger than fifty-five?,1,1,2,797,71,55,16,16
Is it true that seventy-one is larger than fifty-six?,1,1,2,798,71,56,15,15
Is it true that seventy-one is larger than fifty-seven?,1,1,2,799,71,57,14,14
Is it true that seventy-one is larger than fifty-eight?,1,1,2,800,71,58,13,13
Is it true that seventy-one is larger than fifty-nine?,1,1,2,801,71,59,12,12
Is it true that seventy-one is larger than sixty-one?,1,1,2,802,71,61,10,10
Is it true that seventy-one is larger than sixty-two?,1,1,2,803,71,62,9,9
Is it true that seventy-one is larger than sixty-three?,1,1,2,804,71,63,8,8
Is it true that seventy-one is larger than sixty-four?,1,1,2,805,71,64,7,7
Is it true that seventy-one is larger than sixty-five?,1,1,2,806,71,65,6,6
Is it true that seventy-one is larger than sixty-six?,1,1,2,807,71,66,5,5
Is it true that seventy-one is larger than sixty-seven?,1,1,2,808,71,67,4,4
Is it true that seventy-one is larger than sixty-eight?,1,1,2,809,71,68,3,3
Is it true that seventy-one is larger than sixty-nine?,1,1,2,810,71,69,2,2
Is it true that seventy-one is larger than seventy-two?,0,1,2,811,71,72,-1,1
Is it true that seventy-one is larger than seventy-three?,0,1,2,812,71,73,-2,2
Is it true that seventy-one is larger than seventy-four?,0,1,2,813,71,74,-3,3
Is it true that seventy-one is larger than seventy-five?,0,1,2,814,71,75,-4,4
Is it true that seventy-one is larger than seventy-six?,0,1,2,815,71,76,-5,5
Is it true that seventy-one is larger than seventy-seven?,0,1,2,816,71,77,-6,6
Is it true that seventy-one is larger than seventy-eight?,0,1,2,817,71,78,-7,7
Is it true that seventy-one is larger than seventy-nine?,0,1,2,818,71,79,-8,8
Is it true that seventy-one is larger than eighty-one?,0,1,2,819,71,81,-10,10
Is it true that seventy-one is larger than eighty-two?,0,1,2,820,71,82,-11,11
Is it true that seventy-one is larger than eighty-three?,0,1,2,821,71,83,-12,12
Is it true that seventy-one is larger than eighty-four?,0,1,2,822,71,84,-13,13
Is it true that seventy-one is larger than eighty-five?,0,1,2,823,71,85,-14,14
Is it true that seventy-one is larger than eighty-six?,0,1,2,824,71,86,-15,15
Is it true that seventy-one is larger than eighty-seven?,0,1,2,825,71,87,-16,16
Is it true that seventy-one is larger than eighty-eight?,0,1,2,826,71,88,-17,17
Is it true that seventy-one is larger than eighty-nine?,0,1,2,827,71,89,-18,18
Is it true that seventy-one is larger than ninety-one?,0,1,2,828,71,91,-20,20
Is it true that seventy-one is larger than ninety-two?,0,1,2,829,71,92,-21,21
Is it true that seventy-one is larger than ninety-three?,0,1,2,830,71,93,-22,22
Is it true that seventy-one is larger than ninety-four?,0,1,2,831,71,94,-23,23
Is it true that seventy-one is larger than ninety-five?,0,1,2,832,71,95,-24,24
Is it true that seventy-one is larger than ninety-six?,0,1,2,833,71,96,-25,25
Is it true that seventy-one is larger than ninety-seven?,0,1,2,834,71,97,-26,26
Is it true that seventy-one is larger than ninety-eight?,0,1,2,835,71,98,-27,27
Is it true that seventy-one is larger than ninety-nine?,0,1,2,836,71,99,-28,28
Is it true that seventy-two is larger than fifty-one?,1,1,2,837,72,51,21,21
Is it true that seventy-two is larger than fifty-two?,1,1,2,838,72,52,20,20
Is it true that seventy-two is larger than fifty-three?,1,1,2,839,72,53,19,19
Is it true that seventy-two is larger than fifty-four?,1,1,2,840,72,54,18,18
Is it true that seventy-two is larger than fifty-five?,1,1,2,841,72,55,17,17
Is it true that seventy-two is larger than fifty-six?,1,1,2,842,72,56,16,16
Is it true that seventy-two is larger than fifty-seven?,1,1,2,843,72,57,15,15
Is it true that seventy-two is larger than fifty-eight?,1,1,2,844,72,58,14,14
Is it true that seventy-two is larger than fifty-nine?,1,1,2,845,72,59,13,13
Is it true that seventy-two is larger than sixty-one?,1,1,2,846,72,61,11,11
Is it true that seventy-two is larger than sixty-two?,1,1,2,847,72,62,10,10
Is it true that seventy-two is larger than sixty-three?,1,1,2,848,72,63,9,9
Is it true that seventy-two is larger than sixty-four?,1,1,2,849,72,64,8,8
Is it true that seventy-two is larger than sixty-five?,1,1,2,850,72,65,7,7
Is it true that seventy-two is larger than sixty-six?,1,1,2,851,72,66,6,6
Is it true that seventy-two is larger than sixty-seven?,1,1,2,852,72,67,5,5
Is it true that seventy-two is larger than sixty-eight?,1,1,2,853,72,68,4,4
Is it true that seventy-two is larger than sixty-nine?,1,1,2,854,72,69,3,3
Is it true that seventy-two is larger than seventy-one?,1,1,2,855,72,71,1,1
Is it true that seventy-two is larger than seventy-three?,0,1,2,856,72,73,-1,1
Is it true that seventy-two is larger than seventy-four?,0,1,2,857,72,74,-2,2
Is it true that seventy-two is larger than seventy-five?,0,1,2,858,72,75,-3,3
Is it true that seventy-two is larger than seventy-six?,0,1,2,859,72,76,-4,4
Is it true that seventy-two is larger than seventy-seven?,0,1,2,860,72,77,-5,5
Is it true that seventy-two is larger than seventy-eight?,0,1,2,861,72,78,-6,6
Is it true that seventy-two is larger than seventy-nine?,0,1,2,862,72,79,-7,7
Is it true that seventy-two is larger than eighty-one?,0,1,2,863,72,81,-9,9
Is it true that seventy-two is larger than eighty-two?,0,1,2,864,72,82,-10,10
Is it true that seventy-two is larger than eighty-three?,0,1,2,865,72,83,-11,11
Is it true that seventy-two is larger than eighty-four?,0,1,2,866,72,84,-12,12
Is it true that seventy-two is larger than eighty-five?,0,1,2,867,72,85,-13,13
Is it true that seventy-two is larger than eighty-six?,0,1,2,868,72,86,-14,14
Is it true that seventy-two is larger than eighty-seven?,0,1,2,869,72,87,-15,15
Is it true that seventy-two is larger than eighty-eight?,0,1,2,870,72,88,-16,16
Is it true that seventy-two is larger than eighty-nine?,0,1,2,871,72,89,-17,17
Is it true that seventy-two is larger than ninety-one?,0,1,2,872,72,91,-19,19
Is it true that seventy-two is larger than ninety-two?,0,1,2,873,72,92,-20,20
Is it true that seventy-two is larger than ninety-three?,0,1,2,874,72,93,-21,21
Is it true that seventy-two is larger than ninety-four?,0,1,2,875,72,94,-22,22
Is it true that seventy-two is larger than ninety-five?,0,1,2,876,72,95,-23,23
Is it true that seventy-two is larger than ninety-six?,0,1,2,877,72,96,-24,24
Is it true that seventy-two is larger than ninety-seven?,0,1,2,878,72,97,-25,25
Is it true that seventy-two is larger than ninety-eight?,0,1,2,879,72,98,-26,26
Is it true that seventy-two is larger than ninety-nine?,0,1,2,880,72,99,-27,27
Is it true that seventy-three is larger than fifty-one?,1,1,2,881,73,51,22,22
Is it true that seventy-three is larger than fifty-two?,1,1,2,882,73,52,21,21
Is it true that seventy-three is larger than fifty-three?,1,1,2,883,73,53,20,20
Is it true that seventy-three is larger than fifty-four?,1,1,2,884,73,54,19,19
Is it true that seventy-three is larger than fifty-five?,1,1,2,885,73,55,18,18
Is it true that seventy-three is larger than fifty-six?,1,1,2,886,73,56,17,17
Is it true that seventy-three is larger than fifty-seven?,1,1,2,887,73,57,16,16
Is it true that seventy-three is larger than fifty-eight?,1,1,2,888,73,58,15,15
Is it true that seventy-three is larger than fifty-nine?,1,1,2,889,73,59,14,14
Is it true that seventy-three is larger than sixty-one?,1,1,2,890,73,61,12,12
Is it true that seventy-three is larger than sixty-two?,1,1,2,891,73,62,11,11
Is it true that seventy-three is larger than sixty-three?,1,1,2,892,73,63,10,10
Is it true that seventy-three is larger than sixty-four?,1,1,2,893,73,64,9,9
Is it true that seventy-three is larger than sixty-five?,1,1,2,894,73,65,8,8
Is it true that seventy-three is larger than sixty-six?,1,1,2,895,73,66,7,7
Is it true that seventy-three is larger than sixty-seven?,1,1,2,896,73,67,6,6
Is it true that seventy-three is larger than sixty-eight?,1,1,2,897,73,68,5,5
Is it true that seventy-three is larger than sixty-nine?,1,1,2,898,73,69,4,4
Is it true that seventy-three is larger than seventy-one?,1,1,2,899,73,71,2,2
Is it true that seventy-three is larger than seventy-two?,1,1,2,900,73,72,1,1
Is it true that seventy-three is larger than seventy-four?,0,1,2,901,73,74,-1,1
Is it true that seventy-three is larger than seventy-five?,0,1,2,902,73,75,-2,2
Is it true that seventy-three is larger than seventy-six?,0,1,2,903,73,76,-3,3
Is it true that seventy-three is larger than seventy-seven?,0,1,2,904,73,77,-4,4
Is it true that seventy-three is larger than seventy-eight?,0,1,2,905,73,78,-5,5
Is it true that seventy-three is larger than seventy-nine?,0,1,2,906,73,79,-6,6
Is it true that seventy-three is larger than eighty-one?,0,1,2,907,73,81,-8,8
Is it true that seventy-three is larger than eighty-two?,0,1,2,908,73,82,-9,9
Is it true that seventy-three is larger than eighty-three?,0,1,2,909,73,83,-10,10
Is it true that seventy-three is larger than eighty-four?,0,1,2,910,73,84,-11,11
Is it true that seventy-three is larger than eighty-five?,0,1,2,911,73,85,-12,12
Is it true that seventy-three is larger than eighty-six?,0,1,2,912,73,86,-13,13
Is it true that seventy-three is larger than eighty-seven?,0,1,2,913,73,87,-14,14
Is it true that seventy-three is larger than eighty-eight?,0,1,2,914,73,88,-15,15
Is it true that seventy-three is larger than eighty-nine?,0,1,2,915,73,89,-16,16
Is it true that seventy-three is larger than ninety-one?,0,1,2,916,73,91,-18,18
Is it true that seventy-three is larger than ninety-two?,0,1,2,917,73,92,-19,19
Is it true that seventy-three is larger than ninety-three?,0,1,2,918,73,93,-20,20
Is it true that seventy-three is larger than ninety-four?,0,1,2,919,73,94,-21,21
Is it true that seventy-three is larger than ninety-five?,0,1,2,920,73,95,-22,22
Is it true that seventy-three is larger than ninety-six?,0,1,2,921,73,96,-23,23
Is it true that seventy-three is larger than ninety-seven?,0,1,2,922,73,97,-24,24
Is it true that seventy-three is larger than ninety-eight?,0,1,2,923,73,98,-25,25
Is it true that seventy-three is larger than ninety-nine?,0,1,2,924,73,99,-26,26
Is it true that seventy-four is larger than fifty-one?,1,1,2,925,74,51,23,23
Is it true that seventy-four is larger than fifty-two?,1,1,2,926,74,52,22,22
Is it true that seventy-four is larger than fifty-three?,1,1,2,927,74,53,21,21
Is it true that seventy-four is larger than fifty-four?,1,1,2,928,74,54,20,20
Is it true that seventy-four is larger than fifty-five?,1,1,2,929,74,55,19,19
Is it true that seventy-four is larger than fifty-six?,1,1,2,930,74,56,18,18
Is it true that seventy-four is larger than fifty-seven?,1,1,2,931,74,57,17,17
Is it true that seventy-four is larger than fifty-eight?,1,1,2,932,74,58,16,16
Is it true that seventy-four is larger than fifty-nine?,1,1,2,933,74,59,15,15
Is it true that seventy-four is larger than sixty-one?,1,1,2,934,74,61,13,13
Is it true that seventy-four is larger than sixty-two?,1,1,2,935,74,62,12,12
Is it true that seventy-four is larger than sixty-three?,1,1,2,936,74,63,11,11
Is it true that seventy-four is larger than sixty-four?,1,1,2,937,74,64,10,10
Is it true that seventy-four is larger than sixty-five?,1,1,2,938,74,65,9,9
Is it true that seventy-four is larger than sixty-six?,1,1,2,939,74,66,8,8
Is it true that seventy-four is larger than sixty-seven?,1,1,2,940,74,67,7,7
Is it true that seventy-four is larger than sixty-eight?,1,1,2,941,74,68,6,6
Is it true that seventy-four is larger than sixty-nine?,1,1,2,942,74,69,5,5
Is it true that seventy-four is larger than seventy-one?,1,1,2,943,74,71,3,3
Is it true that seventy-four is larger than seventy-two?,1,1,2,944,74,72,2,2
Is it true that seventy-four is larger than seventy-three?,1,1,2,945,74,73,1,1
Is it true that seventy-four is larger than seventy-five?,0,1,2,946,74,75,-1,1
Is it true that seventy-four is larger than seventy-six?,0,1,2,947,74,76,-2,2
Is it true that seventy-four is larger than seventy-seven?,0,1,2,948,74,77,-3,3
Is it true that seventy-four is larger than seventy-eight?,0,1,2,949,74,78,-4,4
Is it true that seventy-four is larger than seventy-nine?,0,1,2,950,74,79,-5,5
Is it true that seventy-four is larger than eighty-one?,0,1,2,951,74,81,-7,7
Is it true that seventy-four is larger than eighty-two?,0,1,2,952,74,82,-8,8
Is it true that seventy-four is larger than eighty-three?,0,1,2,953,74,83,-9,9
Is it true that seventy-four is larger than eighty-four?,0,1,2,954,74,84,-10,10
Is it true that seventy-four is larger than eighty-five?,0,1,2,955,74,85,-11,11
Is it true that seventy-four is larger than eighty-six?,0,1,2,956,74,86,-12,12
Is it true that seventy-four is larger than eighty-seven?,0,1,2,957,74,87,-13,13
Is it true that seventy-four is larger than eighty-eight?,0,1,2,958,74,88,-14,14
Is it true that seventy-four is larger than eighty-nine?,0,1,2,959,74,89,-15,15
Is it true that seventy-four is larger than ninety-one?,0,1,2,960,74,91,-17,17
Is it true that seventy-four is larger than ninety-two?,0,1,2,961,74,92,-18,18
Is it true that seventy-four is larger than ninety-three?,0,1,2,962,74,93,-19,19
Is it true that seventy-four is larger than ninety-four?,0,1,2,963,74,94,-20,20
Is it true that seventy-four is larger than ninety-five?,0,1,2,964,74,95,-21,21
Is it true that seventy-four is larger than ninety-six?,0,1,2,965,74,96,-22,22
Is it true that seventy-four is larger than ninety-seven?,0,1,2,966,74,97,-23,23
Is it true that seventy-four is larger than ninety-eight?,0,1,2,967,74,98,-24,24
Is it true that seventy-four is larger than ninety-nine?,0,1,2,968,74,99,-25,25
Is it true that seventy-five is larger than fifty-one?,1,1,2,969,75,51,24,24
Is it true that seventy-five is larger than fifty-two?,1,1,2,970,75,52,23,23
Is it true that seventy-five is larger than fifty-three?,1,1,2,971,75,53,22,22
Is it true that seventy-five is larger than fifty-four?,1,1,2,972,75,54,21,21
Is it true that seventy-five is larger than fifty-five?,1,1,2,973,75,55,20,20
Is it true that seventy-five is larger than fifty-six?,1,1,2,974,75,56,19,19
Is it true that seventy-five is larger than fifty-seven?,1,1,2,975,75,57,18,18
Is it true that seventy-five is larger than fifty-eight?,1,1,2,976,75,58,17,17
Is it true that seventy-five is larger than fifty-nine?,1,1,2,977,75,59,16,16
Is it true that seventy-five is larger than sixty-one?,1,1,2,978,75,61,14,14
Is it true that seventy-five is larger than sixty-two?,1,1,2,979,75,62,13,13
Is it true that seventy-five is larger than sixty-three?,1,1,2,980,75,63,12,12
Is it true that seventy-five is larger than sixty-four?,1,1,2,981,75,64,11,11
Is it true that seventy-five is larger than sixty-five?,1,1,2,982,75,65,10,10
Is it true that seventy-five is larger than sixty-six?,1,1,2,983,75,66,9,9
Is it true that seventy-five is larger than sixty-seven?,1,1,2,984,75,67,8,8
Is it true that seventy-five is larger than sixty-eight?,1,1,2,985,75,68,7,7
Is it true that seventy-five is larger than sixty-nine?,1,1,2,986,75,69,6,6
Is it true that seventy-five is larger than seventy-one?,1,1,2,987,75,71,4,4
Is it true that seventy-five is larger than seventy-two?,1,1,2,988,75,72,3,3
Is it true that seventy-five is larger than seventy-three?,1,1,2,989,75,73,2,2
Is it true that seventy-five is larger than seventy-four?,1,1,2,990,75,74,1,1
Is it true that seventy-five is larger than seventy-six?,0,1,2,991,75,76,-1,1
Is it true that seventy-five is larger than seventy-seven?,0,1,2,992,75,77,-2,2
Is it true that seventy-five is larger than seventy-eight?,0,1,2,993,75,78,-3,3
Is it true that seventy-five is larger than seventy-nine?,0,1,2,994,75,79,-4,4
Is it true that seventy-five is larger than eighty-one?,0,1,2,995,75,81,-6,6
Is it true that seventy-five is larger than eighty-two?,0,1,2,996,75,82,-7,7
Is it true that seventy-five is larger than eighty-three?,0,1,2,997,75,83,-8,8
Is it true that seventy-five is larger than eighty-four?,0,1,2,998,75,84,-9,9
Is it true that seventy-five is larger than eighty-five?,0,1,2,999,75,85,-10,10
Is it true that seventy-five is larger than eighty-six?,0,1,2,1000,75,86,-11,11
Is it true that seventy-five is larger than eighty-seven?,0,1,2,1001,75,87,-12,12
Is it true that seventy-five is larger than eighty-eight?,0,1,2,1002,75,88,-13,13
Is it true that seventy-five is larger than eighty-nine?,0,1,2,1003,75,89,-14,14
Is it true that seventy-five is larger than ninety-one?,0,1,2,1004,75,91,-16,16
Is it true that seventy-five is larger than ninety-two?,0,1,2,1005,75,92,-17,17
Is it true that seventy-five is larger than ninety-three?,0,1,2,1006,75,93,-18,18
Is it true that seventy-five is larger than ninety-four?,0,1,2,1007,75,94,-19,19
Is it true that seventy-five is larger than ninety-five?,0,1,2,1008,75,95,-20,20
Is it true that seventy-five is larger than ninety-six?,0,1,2,1009,75,96,-21,21
Is it true that seventy-five is larger than ninety-seven?,0,1,2,1010,75,97,-22,22
Is it true that seventy-five is larger than ninety-eight?,0,1,2,1011,75,98,-23,23
Is it true that seventy-five is larger than ninety-nine?,0,1,2,1012,75,99,-24,24
Is it true that seventy-six is larger than fifty-one?,1,1,2,1013,76,51,25,25
Is it true that seventy-six is larger than fifty-two?,1,1,2,1014,76,52,24,24
Is it true that seventy-six is larger than fifty-three?,1,1,2,1015,76,53,23,23
Is it true that seventy-six is larger than fifty-four?,1,1,2,1016,76,54,22,22
Is it true that seventy-six is larger than fifty-five?,1,1,2,1017,76,55,21,21
Is it true that seventy-six is larger than fifty-six?,1,1,2,1018,76,56,20,20
Is it true that seventy-six is larger than fifty-seven?,1,1,2,1019,76,57,19,19
Is it true that seventy-six is larger than fifty-eight?,1,1,2,1020,76,58,18,18
Is it true that seventy-six is larger than fifty-nine?,1,1,2,1021,76,59,17,17
Is it true that seventy-six is larger than sixty-one?,1,1,2,1022,76,61,15,15
Is it true that seventy-six is larger than sixty-two?,1,1,2,1023,76,62,14,14
Is it true that seventy-six is larger than sixty-three?,1,1,2,1024,76,63,13,13
Is it true that seventy-six is larger than sixty-four?,1,1,2,1025,76,64,12,12
Is it true that seventy-six is larger than sixty-five?,1,1,2,1026,76,65,11,11
Is it true that seventy-six is larger than sixty-six?,1,1,2,1027,76,66,10,10
Is it true that seventy-six is larger than sixty-seven?,1,1,2,1028,76,67,9,9
Is it true that seventy-six is larger than sixty-eight?,1,1,2,1029,76,68,8,8
Is it true that seventy-six is larger than sixty-nine?,1,1,2,1030,76,69,7,7
Is it true that seventy-six is larger than seventy-one?,1,1,2,1031,76,71,5,5
Is it true that seventy-six is larger than seventy-two?,1,1,2,1032,76,72,4,4
Is it true that seventy-six is larger than seventy-three?,1,1,2,1033,76,73,3,3
Is it true that seventy-six is larger than seventy-four?,1,1,2,1034,76,74,2,2
Is it true that seventy-six is larger than seventy-five?,1,1,2,1035,76,75,1,1
Is it true that seventy-six is larger than seventy-seven?,0,1,2,1036,76,77,-1,1
Is it true that seventy-six is larger than seventy-eight?,0,1,2,1037,76,78,-2,2
Is it true that seventy-six is larger than seventy-nine?,0,1,2,1038,76,79,-3,3
Is it true that seventy-six is larger than eighty-one?,0,1,2,1039,76,81,-5,5
Is it true that seventy-six is larger than eighty-two?,0,1,2,1040,76,82,-6,6
Is it true that seventy-six is larger than eighty-three?,0,1,2,1041,76,83,-7,7
Is it true that seventy-six is larger than eighty-four?,0,1,2,1042,76,84,-8,8
Is it true that seventy-six is larger than eighty-five?,0,1,2,1043,76,85,-9,9
Is it true that seventy-six is larger than eighty-six?,0,1,2,1044,76,86,-10,10
Is it true that seventy-six is larger than eighty-seven?,0,1,2,1045,76,87,-11,11
Is it true that seventy-six is larger than eighty-eight?,0,1,2,1046,76,88,-12,12
Is it true that seventy-six is larger than eighty-nine?,0,1,2,1047,76,89,-13,13
Is it true that seventy-six is larger than ninety-one?,0,1,2,1048,76,91,-15,15
Is it true that seventy-six is larger than ninety-two?,0,1,2,1049,76,92,-16,16
Is it true that seventy-six is larger than ninety-three?,0,1,2,1050,76,93,-17,17
Is it true that seventy-six is larger than ninety-four?,0,1,2,1051,76,94,-18,18
Is it true that seventy-six is larger than ninety-five?,0,1,2,1052,76,95,-19,19
Is it true that seventy-six is larger than ninety-six?,0,1,2,1053,76,96,-20,20
Is it true that seventy-six is larger than ninety-seven?,0,1,2,1054,76,97,-21,21
Is it true that seventy-six is larger than ninety-eight?,0,1,2,1055,76,98,-22,22
Is it true that seventy-six is larger than ninety-nine?,0,1,2,1056,76,99,-23,23
Is it true that seventy-seven is larger than fifty-one?,1,1,2,1057,77,51,26,26
Is it true that seventy-seven is larger than fifty-two?,1,1,2,1058,77,52,25,25
Is it true that seventy-seven is larger than fifty-three?,1,1,2,1059,77,53,24,24
Is it true that seventy-seven is larger than fifty-four?,1,1,2,1060,77,54,23,23
Is it true that seventy-seven is larger than fifty-five?,1,1,2,1061,77,55,22,22
Is it true that seventy-seven is larger than fifty-six?,1,1,2,1062,77,56,21,21
Is it true that seventy-seven is larger than fifty-seven?,1,1,2,1063,77,57,20,20
Is it true that seventy-seven is larger than fifty-eight?,1,1,2,1064,77,58,19,19
Is it true that seventy-seven is larger than fifty-nine?,1,1,2,1065,77,59,18,18
Is it true that seventy-seven is larger than sixty-one?,1,1,2,1066,77,61,16,16
Is it true that seventy-seven is larger than sixty-two?,1,1,2,1067,77,62,15,15
Is it true that seventy-seven is larger than sixty-three?,1,1,2,1068,77,63,14,14
Is it true that seventy-seven is larger than sixty-four?,1,1,2,1069,77,64,13,13
Is it true that seventy-seven is larger than sixty-five?,1,1,2,1070,77,65,12,12
Is it true that seventy-seven is larger than sixty-six?,1,1,2,1071,77,66,11,11
Is it true that seventy-seven is larger than sixty-seven?,1,1,2,1072,77,67,10,10
Is it true that seventy-seven is larger than sixty-eight?,1,1,2,1073,77,68,9,9
Is it true that seventy-seven is larger than sixty-nine?,1,1,2,1074,77,69,8,8
Is it true that seventy-seven is larger than seventy-one?,1,1,2,1075,77,71,6,6
Is it true that seventy-seven is larger than seventy-two?,1,1,2,1076,77,72,5,5
Is it true that seventy-seven is larger than seventy-three?,1,1,2,1077,77,73,4,4
Is it true that seventy-seven is larger than seventy-four?,1,1,2,1078,77,74,3,3
Is it true that seventy-seven is larger than seventy-five?,1,1,2,1079,77,75,2,2
Is it true that seventy-seven is larger than seventy-six?,1,1,2,1080,77,76,1,1
Is it true that seventy-seven is larger than seventy-eight?,0,1,2,1081,77,78,-1,1
Is it true that seventy-seven is larger than seventy-nine?,0,1,2,1082,77,79,-2,2
Is it true that seventy-seven is larger than eighty-one?,0,1,2,1083,77,81,-4,4
Is it true that seventy-seven is larger than eighty-two?,0,1,2,1084,77,82,-5,5
Is it true that seventy-seven is larger than eighty-three?,0,1,2,1085,77,83,-6,6
Is it true that seventy-seven is larger than eighty-four?,0,1,2,1086,77,84,-7,7
Is it true that seventy-seven is larger than eighty-five?,0,1,2,1087,77,85,-8,8
Is it true that seventy-seven is larger than eighty-six?,0,1,2,1088,77,86,-9,9
